estrategia,n_torneo,perdida,exploracion,puntaje_torneo,puntaje_acumulado,seed
DuelingDQN,1,0.1338767558336258,,0,[7086],1
DuelingDQN,2,0.4575802981853485,,0,[8391],1
DuelingDQN,3,0.4735003113746643,,0,[8374],1
DuelingDQN,4,0.22660084068775177,,0,[8934],1
DuelingDQN,5,0.6385174989700317,,0,[8968],1
DuelingDQN,6,0.3678414523601532,,0,[8937],1
DuelingDQN,7,0.351889431476593,,0,[8926],1
DuelingDQN,8,0.36638393998146057,,0,[8930],1
DuelingDQN,9,0.1496124416589737,,0,[8889],1
DuelingDQN,10,0.10670855641365051,,0,[8959],1
DuelingDQN,11,0.2852528691291809,,0,[8795],1
DuelingDQN,12,0.1534777581691742,,0,[8780],1
DuelingDQN,13,0.04539325088262558,,0,[8906],1
DuelingDQN,14,0.08145375549793243,,0,[8738],1
DuelingDQN,15,0.1801418662071228,,0,[8863],1
DuelingDQN,16,0.1165757030248642,,0,[8916],1
DuelingDQN,17,0.05831389129161835,,0,[8801],1
DuelingDQN,18,0.14088934659957886,,0,[8795],1
DuelingDQN,19,0.1550108641386032,,0,[8954],1
DuelingDQN,20,0.07677145302295685,,0,[8899],1
DuelingDQN,21,0.22891248762607574,,0,[9101],1
DuelingDQN,22,0.07609446346759796,,0,[8758],1
DuelingDQN,23,0.2721911072731018,,0,[8922],1
DuelingDQN,24,0.08885930478572845,,0,[8844],1
DuelingDQN,25,0.11933104693889618,,0,[8965],1
DuelingDQN,26,0.27385595440864563,,0,[8818],1
DuelingDQN,27,0.295057475566864,,0,[8939],1
DuelingDQN,28,0.11005593836307526,,0,[9059],1
DuelingDQN,29,0.11431793868541718,,0,[8997],1
DuelingDQN,30,0.0506398044526577,,0,[9111],1
DuelingDQN,31,0.09932400286197662,,0,[8948],1
DuelingDQN,32,0.25838708877563477,,0,[9038],1
DuelingDQN,33,0.06405560672283173,,0,[9001],1
DuelingDQN,34,0.1115051880478859,,0,[9330],1
DuelingDQN,35,0.3631751835346222,,0,[9145],1
DuelingDQN,36,0.24231800436973572,,0,[9094],1
DuelingDQN,37,0.056588150560855865,,0,[9232],1
DuelingDQN,38,0.10507183521986008,,0,[9000],1
DuelingDQN,39,0.04229842126369476,,0,[9170],1
DuelingDQN,40,0.1814444363117218,,0,[9389],1
DuelingDQN,1,0.08916375041007996,,0,[7618],2
DuelingDQN,2,0.420521080493927,,0,[7287],2
DuelingDQN,3,0.3169996738433838,,0,[7888],2
DuelingDQN,4,0.7183687686920166,,0,[7700],2
DuelingDQN,5,0.9489414095878601,,0,[7864],2
DuelingDQN,6,1.0804693698883057,,0,[7611],2
DuelingDQN,7,0.8403201103210449,,0,[8049],2
DuelingDQN,8,0.6762348413467407,,0,[8814],2
DuelingDQN,9,0.534608006477356,,0,[8857],2
DuelingDQN,10,1.1351643800735474,,0,[8971],2
DuelingDQN,11,0.668559730052948,,0,[8948],2
DuelingDQN,12,0.24228473007678986,,0,[8823],2
DuelingDQN,13,0.3991984724998474,,0,[8960],2
DuelingDQN,14,0.34567439556121826,,0,[8923],2
DuelingDQN,15,0.35105520486831665,,0,[8886],2
DuelingDQN,16,0.19198763370513916,,0,[9049],2
DuelingDQN,17,0.09761252999305725,,0,[9051],2
DuelingDQN,18,0.33264395594596863,,0,[8839],2
DuelingDQN,19,0.13183195888996124,,0,[8881],2
DuelingDQN,20,0.10886279493570328,,0,[8772],2
DuelingDQN,21,0.11246278882026672,,0,[8998],2
DuelingDQN,22,0.11259909719228745,,0,[8858],2
DuelingDQN,23,0.1958802044391632,,0,[8941],2
DuelingDQN,24,0.1051149070262909,,0,[9003],2
DuelingDQN,25,0.10529446601867676,,0,[8835],2
DuelingDQN,26,0.11298242211341858,,0,[9009],2
DuelingDQN,27,0.19530892372131348,,0,[9165],2
DuelingDQN,28,0.09323454648256302,,0,[9199],2
DuelingDQN,29,0.099881611764431,,0,[8964],2
DuelingDQN,30,0.1315823495388031,,0,[8992],2
DuelingDQN,31,0.11306481063365936,,0,[9185],2
DuelingDQN,32,0.0910000130534172,,0,[9107],2
DuelingDQN,33,0.10508561134338379,,0,[9123],2
DuelingDQN,34,0.09427370131015778,,0,[9231],2
DuelingDQN,35,0.20316503942012787,,0,[9286],2
DuelingDQN,36,0.05120893940329552,,0,[9012],2
DuelingDQN,37,0.07463552057743073,,0,[8966],2
DuelingDQN,38,0.2845161259174347,,0,[9390],2
DuelingDQN,39,0.03900356590747833,,0,[9346],2
DuelingDQN,40,0.08563190698623657,,0,[9286],2
DuelingDQN,1,0.19255942106246948,,0,[6893],3
DuelingDQN,2,0.3460400700569153,,0,[6957],3
DuelingDQN,3,0.3889444172382355,,0,[6959],3
DuelingDQN,4,0.3944317102432251,,0,[7153],3
DuelingDQN,5,0.6515270471572876,,0,[7764],3
DuelingDQN,6,0.4739546775817871,,0,[7856],3
DuelingDQN,7,0.4779282212257385,,0,[7665],3
DuelingDQN,8,0.3710966408252716,,0,[7802],3
DuelingDQN,9,0.8652700185775757,,0,[8229],3
DuelingDQN,10,0.4644971787929535,,0,[8329],3
DuelingDQN,11,0.41817885637283325,,0,[8318],3
DuelingDQN,12,0.623751163482666,,0,[8507],3
DuelingDQN,13,0.40352362394332886,,0,[8507],3
DuelingDQN,14,0.44855090975761414,,0,[8564],3
DuelingDQN,15,0.45403313636779785,,0,[8084],3
DuelingDQN,16,0.6306066513061523,,0,[8641],3
DuelingDQN,17,0.627845287322998,,0,[8524],3
DuelingDQN,18,0.9087103605270386,,0,[8455],3
DuelingDQN,19,0.5421786904335022,,0,[8358],3
DuelingDQN,20,1.3427581787109375,,0,[8253],3
DuelingDQN,21,1.1670310497283936,,0,[8371],3
DuelingDQN,22,0.5786420106887817,,0,[8331],3
DuelingDQN,23,0.264210045337677,,0,[8488],3
DuelingDQN,24,0.3263988196849823,,0,[7572],3
DuelingDQN,25,0.7072570323944092,,0,[8141],3
DuelingDQN,26,0.619108259677887,,0,[8106],3
DuelingDQN,27,0.5749287605285645,,0,[8108],3
DuelingDQN,28,1.108616828918457,,0,[8129],3
DuelingDQN,29,0.3067496418952942,,0,[8200],3
DuelingDQN,30,0.49953147768974304,,0,[8617],3
DuelingDQN,31,0.6597617864608765,,0,[8577],3
DuelingDQN,32,0.7186954021453857,,0,[8403],3
DuelingDQN,33,1.0588382482528687,,0,[8654],3
DuelingDQN,34,0.46765175461769104,,0,[8552],3
DuelingDQN,35,1.3887768983840942,,0,[8369],3
DuelingDQN,36,0.5884844064712524,,0,[8322],3
DuelingDQN,37,0.7974900007247925,,0,[8298],3
DuelingDQN,38,0.6166791915893555,,0,[8128],3
DuelingDQN,39,0.3543620705604553,,0,[8548],3
DuelingDQN,40,0.763460636138916,,0,[8493],3
